Material_ID,RFQ_ID,Part_Number,Quantity_Required,Material_Description,Notes,Position
873,342,11445283,1,"ARNÉS,SEGURIDAD,LOOP,S TO M,DIELECTRIC, MACAYA LTDA: AR4531177","11445293 
Guardacabo,Cable
Short Name                                         Guardacabo,Soga
Denominación/Tipo Guardacabo        Cabo de vida
Dimensión/Tamaño De Guardacabo   25mm ancho
Material Del Guardacabo                   Poliéster
Specification data                              Dieléctrico
MACAYA LTDA / NP CV0231018

**************************************
Bolsa,Textil
Short Name                     Bolso,Género
Diseño/Tipo De La Bolsa        Seafarer
Tela De La Bolsa               Pvc,High resistance
Dimension/Tamaño De La Bolsa   54l
Color Del Material             Rojo
NP: BO1033540
MACAYA LTDA

**********************************************

Arnés,Safety,Industriales
Short Name                     Arnés,Seguridad
Tipo De Diseño                 Loop
Denominación Tamaño            L to XL
Material Del Arnés             Polyester,Dielectric
Carga Segura De Trabajo        3000kg max
Características Especiales     140kg user weight max
NP: AR4531600
MACAYA LTDA

**********************************************************

Arnés,Safety,Industriales
Short Name                     Arnés,Seguridad
Tipo De Diseño                 Loop
Denominación Tamaño            S to M
Material Del Arnés             Dielectric,Polyester
Carga Segura De Trabajo        3000kg max
Características Especiales     140kg user weight max
NP:AR4531177
MACAYA",7
865,340,11451349,1,"YOKE,UNIVERSAL JOINT,PLATE,FILTER,MOLYBD","Yoke,Universal joint
Short Name                     Yoke,Universal joint
Design type                    Plate,Filter
Material                       Molybdenum,ASTM A36",1
1016,391,S00137417,1,"Completion hydraulic pumps   (KIT:REPARACION,APLIC BBA DE VACÍO,CONTND)","
KIT: TIPO:REPARACIÓN APLICACIÓN: BOMBA DE VACÍO CONTENIDO A: (8) TORNILLOS GB/T80,M10X20 CONTENIDO B: (2) V-RING V-220A-NBR A 60-65 CONTENIDO C: (4) EMPAQUETADURA HG/T20606 RF 300-10 C-4243 CONTENIDO D: (1) AISLADOR 167X197X15 DIN 3760 A CONTENIDO E: (2) LOCTITE 587(300ML/PC) CONTIENE F: (2) O-RING 234.31X5.34-FPM,FKM TEXTO (TEXT):CONTENIDO G: (2) EMPAQUETADURA PTFE,2BE3/4-5 CONTENIDO H: (2) AISLADOR 190X220X15 DIN3760 A CONTENIDO I: (8) ARANDELA DE COMPENSACIÓN 2BE350/360/45/46/47 CONTENIDO J: (2) ANILLO DE SELLO 2BE350/352 CONTENIDO K: (4) EMPAQUETADURA HG/T20606 RF 50-16 C-4243 CONTENIDO L: (2) PLATO DE VÁLVULA 2BE350/352/450/452 USO: BOMBA DE VACÍO (ANILLO LÍQUIDO) MARCA NASH MODELO 2BE472. FABRICANTE (MANUFACTURER): NASH:S930697 VENDOR: MAESTRANZA DIESEL:S930697
",1
844,325,000000000000698431,1,"Proximity sensors   (SENSOR,D/PROX:INDUCTIVO,12-30VDC ALIM,D)","
SENSOR,DE PROXIMIDAD: MODO:INDUCTIVO ALIMENTACIÓN: 12-30VDC TAMAÑO:18MM ESTILO: ***** RANGO: 5MM MONTAJE:ENRASADO CONEXIÓN: ***** SALIDA:NO+NC NPN-PNP PROGRAMABLE FRECUENCIA DE CONMUTACIÓN: 1000HZ MATERIAL DEL CUERPO:LATON NIQUELADO LONGITUD DEL CABLE: 2M PROTECCIÓN:IP67 FABRICANTE (MANUFACTURER): INFRA:IS M 03
",1
846,327,000000000001759693,1,"Industrial parts or accessories   (REGULD.FILTRO DOBLE G3/4"" SITEK STSP3G34)","
REGULADOR PARA FILTRO TIPO:DOBLE FILTRO PRESIÓN DE ENTRADA:***** PRESIÓN DE SALIDA:10 BAR MÁX TAMAÑO/CONEXIÓN:G3/4"" MATERIAL DEL CUERPO:ALUMINIO/POLICARBONATO ATRIBUTO:TEMPERATURA 0-60°C FABRICANTE:SITEK PARTE:STSP3G34
",1
847,327,000000000001771393,1,Level sensors or transmitters   (TRANSMSR.PRES-1 A 5BAR BAUMER Y91-255B77),"
TRANSMISOR DE PRESIÓN TIPO:RESISTIVO RANGO:-1 A 5 BAR SALIDAS:0-10 VDC POTENCIA DE SUMINISTRO:***** TAMAÑO/CONEXIÓN:1/4''-18NPT MATERIAL:ACERO INOXIDABLE 304 ATRIBUTO:SELLADO: EPDM. FABRICANTE:BAUMER PARTE:Y91-2.5.5.B77.R
",2
131,88,10377332,1,"SWITCH,TILT,RAMSEY 2043","INTERRUPTOR,INCLINACION",1
139,94,10627860,1,"FILTER,FUEL,VOLVO 20998805","10627860 FILTER,FUEL,VOLVO 20998805

Descripción corta
FILTER,FUEL,VOLVO 20998805

Fabricante:
VOLVO

Número de pieza:
20998805",1
144,98,11388463,1,"CONNECTING LINK,SMART FIELD,WIRELESS ESLABÓN CONECTOR,SMART FIELD,INALÁMBRI Número de pieza: 781SA1PNANA1WP3","11388463    ESLABÓN CONECTOR,SMART FIELD,INALÁMBRI
Eslabón conector,Rigido
Short Name: Eslabón Conector
Datos De Ranura: Smart field
Mounting data: Inalámbrica


Fabricante: EMERSON PROCESS
Número de pieza: 781SA1PNANA1WP3


Long Description   
Connecting link,Rigid
Short Name: Connecting link
Slot data: Smart field
Mounting data: Wireless

sF Master Number 
2933349

UOM 
EA

Short Description 
CONNECTING LINK,SMART FIELD,WIRELESS",1
141,95,11383411,1,"CONTACTOR,VAC,SIEMENS 3RT12766NF36","Processor,Communications,Model cp 342-5

Contactor
Modifier 1                     Vacuum
Additional modifiers           250kW
Additional modifiers           400V
Additional modifiers           500A
Additional modifiers           3 pole
Additional modifiers           2 n/o,2 n/c

Contactor
Modifier 1                     Vacuum
Additional modifiers           250kW
Additional modifiers           400V
Additional modifiers           500A
Additional modifiers           3 pole
Additional modifiers           2 n/o,2 n/c",2
1026,400,4217143,1,"VALVULA MARIP AC 285psi 4"" LUG ANSI 150","VALVULA; DESIGNACION TIPO MODELO: MARIPOSA; MATERIAL CUERPO: ACERO KLM 11; MATERIAL TRIM: DISCO: ACERO KLM 12 ASIENTO: RPTFE; MEDIDA  PRESION: 285psi; DIAMETRO NOMINAL: 4""; TIPO CONEXION: LUG ANSI 150; TIPO VASTAGO: FALTA INFORMACION; METODO ACCIONAMIENTO: ACTUADOR  ELECTRICO 600 VAC - PROFIBUS DP",2
1027,400,4217026,1,"VALVULA MARIP AC 285psi 3"" LUG ANSI 150","VALVULA; DESIGNACION TIPO MODELO: MARIPOSA; MATERIAL CUERPO: ACERO KLM 11; MATERIAL TRIM: DISCO: ACERO KLM 12 ASIENTO: RPTFE; MEDIDA  PRESION: 285psi; DIAMETRO NOMINAL: 4""; TIPO CONEXION: LUG ANSI 150; TIPO VASTAGO: FALTA INFORMACION; METODO ACCIONAMIENTO: ACTUADOR  ELECTRICO 600 VAC - PROFIBUS DP",3
1023,398,4207262,1,"CAJA REDUCTORA 1092kW 2956rpm 8,149","CAJA; DESIGNACION TIPO MODELO: REDUCTORA; MEDIDA POTENCIA: 1092kW (CAJA REDUCTORA); VELOCIDAD (RPM): 2956rpm; RELACION TOTAL: 8,149;  POSICION EJE: HORIZONTAL (EJE ENTRADA, EJE INTERMEDIO, EJE SALIDA); TIPO EJE SALIDA: ENGRANAJE HELICOIDAL.; METODO MONTAJE: MANUAL;  USO DESIGNADO: LOCOMOTORAS SCHALKE DE PRODUCCION TENIENTE 8 130TON.; CARACTERISTICAS ADICIONALES: CAJA REDUCTORA WATTEEUW DESARMADA , CONSISTE EN TODOS LOS COMPONENTES DE LA CAJA MAS BARRA DE TORQUE Y ACOPLAMIENTO LADO CAJA REDUCTORA",1
1031,404,1325852,1,BOMBA DOSIFICADORA IWAKI EHE46E2FC,"BOMBA DOSIFICADORA (DOSING PUMP), POLIVINYLDENEFLUORIDE 210-230V, 0,9AMAX CONTROL ON OFF PULSO 4-20MA, 0-360 STROKE POR MINUTOS 0-100%STROKE, IWAKI EHE 46-E2-FC",1
1075,430,1326794,1,CARRETE PORTA MANGUERA ALEMITE 8080A,"CARRETE PORTA MANGUERA, CARACTERISTICAS GENERALES: DIAMETRO 3 8"", LARGO 24M, REFERENCIA: ALEMITE 8080-A, USO O APLICACION: HARNERO R EXNORD 8X16",1
1041,413,1330832,1,JGO REPUESTOS VALVULA SOLDYMAT SM411110,JUEGO REPUESTOS VALVULA P VALVULA FRENO REF:SOLDYMAT SM411110,1
1061,423,1499414,1,BALIZA MRM 800HZ/970HZ RUSSELL 10102946,BALIZA CONFIGURADO COMO MRM 800HZ 970HZ 98DBM FABRICANTE RUSSELL NUMERO DE PARTES 10102946 USO: ENLAINADORA 5 AÑOS,1
1063,423,1499420,1,JOYSTICK BALANCIN/GATIL RUSSELL 10104285,JOYSTICK XY CON 2 BALANCIN VERTICAL Y GATILLO FABRICANTE RUSSELL NUMERO DE PARTES 10104285 USO: ENLAINADORA 5 AÑOS,3
1064,423,1499238,1,VALVULA CONTRABALANCE RUSSELL 03B0195,VALVULA DE CONTRABALANCE 60LPM 3:1 GP FABRICANTE RUSSELL NUMERO DE PARTES 03B0195 USO: ENLAINADRA MANTENIMIENTO PREVENTIVO,4
1057,421,1342713,1,EJE EXCENTRICO PLNGE2228841,"EJE EXCENTRICO SEGUN PLANO N  GE2-22884-1 USO: HARNEROS SIMPLE PARRILLA MODELO ALLIS CHALMERS, CHANCADO SEWELL",1
812,314,,1,MOTOR ASINCRONO DRN100LS4/FE,Not Available,1
785,309,,1,ENCHUFE MACHO VOLANTE 3P+N+T 32 AMP.,Not Available,1
786,309,,1,ENCHUFE MACHO VOLANTE 16 A. 220 V. 2 P +,Not Available,2
788,309,,1,TUBO HIDRAULICO DE 38 M/M X 5 M/M,Not Available,4
789,309,,1,ENCHUFE HEMBRE EMBUTIDO 220V.50/60HZ.16A,Not Available,5
790,309,,1,TUBO POLIURETANO 8MM R/NEUMAT.BLANCO,Not Available,6
791,309,,1,"ELECTRODO P/AC.DULCE B/H 3/32""-E7018",Not Available,7
795,309,,1,"CAÑERIA MANNESMANN S/C 2"" SCH 40",Not Available,11
796,309,,1,TUBO POLIURETANO 10MM R/NEUMAT.BLANCO,Not Available,12
802,309,,1,PERFIL FE.CUADRADA 100 X 5 MM ESP.,Not Available,18
836,320,,1,autocargables,Not Available,1
837,320,,1,turbo,Not Available,2
838,320,,1,trituradora,Not Available,3
839,320,,1,estanque moto de herbicida,Not Available,4
784,308,,1,ELECTROVALVULA 3/2 G ¼ 24VCC,Not Available,1
840,321,,1,iPad (9Th Generacion) Wifi + Cellular MK473CI/A 64GB Space Gray,Not Available,1
811,313,,1,SOLDADURA INDURA SUPER ALLOY 3/32,Not Available,1
813,315,,1,MINI LIMIT SWITCH PLCA.ROD.KOINO KH8005,Not Available,1
815,315,,1,TUBO LED T8 120 CM 18W,Not Available,3
783,307,,1,filtro respiradero 0160ma003bn hydac,Not Available,1
820,317,,1,REMACHADORA PROF.RE-9 9' TRUPER,Not Available,2
821,317,,1,ATORNILLADOR BAHCOFIT AIS.1.2X6.5X150,Not Available,3
822,317,,1,HUINCHA MEDIR 7.5 MTS FLG075/FLG9075 UYUSTOOLS,Not Available,4
824,317,,1,DISCO CORTE KRAFTER 4 1/2 X 1 MM,Not Available,6
829,317,,1,"ESCALERA PRODALUM TIJERA ALUMINIO MOD. 205 1,52 MT",Not Available,11
831,317,,1,TORNILLO MECANICO TRUPER TA-5,Not Available,13
832,317,,1,3M CINTA ALUMINIO 3311 48MMX 45 MTS,Not Available,14
804,310,,1,KIT LUBRI.C/ENG.SOPL.POWERMIZER KAC90278,Not Available,1
835,319,,1,BANCO DE BATERIAS PARA UPS,Not Available,1
770,302,,1,"BEARING NU 1016 C3, INT. Ø 80 MM Mca.SKF",Not Available,1
775,304,,1,"ABRAZADERA RIEL RUC 1/2""",Not Available,4
776,304,,1,ABRAZADERA MIKALOR 63 - 68 MM,Not Available,5
777,304,,1,ABRAZADERA MIKALOR 37-40 MM W4,Not Available,6
759,301,,1,INTERRUPTOR AUTOMÁTICO MONOFASICO 25A,Not Available,1
760,301,,1,INTERRUPTOR AUTOMATICO 1*1A,Not Available,2
761,301,,1,INTERRUPTOR AUTOMATICO 1*32A,Not Available,3
762,301,,1,INTERRUPTOR AUTOMATICO 3x25A C 6KA,Not Available,4
763,301,,1,INTERRUPTOR AUTOMATICO 3*32A C 10KA,Not Available,5
764,301,,1,INTERRUPTOR AUTOMATICO 3*16A C 10KA,Not Available,6
765,301,,1,INTERRUPTOR AUTOMATICO 1*2A C 10KA,Not Available,7
766,301,,1,INTERRUPTOR AUTOMATICO 3*10A C 10KA,Not Available,8
767,301,,1,INTERRUPTOR AUTOMATICO 3*63A C 10KA,Not Available,9
768,301,,1,INTERRUPTOR AUTOMATICO 1*16A C 10KA,Not Available,10
769,301,,1,INTERRUPTOR AUTOMATICO 1*10A C 10KA,Not Available,11
782,306,,1,"IMP.BBA.OMEGA 250-600 AC.INOX,600MM,HOMO",Not Available,1
699,259,,1,Renovación certificados SSL DV Wildcard,Not Available,1
700,260,,1,kit extractor de dos patas rodamientos skf,Not Available,1
701,260,,1,Juego extractores de tres patas chicos y medianos SKF,Not Available,2
707,265,,1,"Bandas con memoria molecular largo 11,8 cm tensión 0,18 (36 Unidades)",Not Available,2
709,265,,1,Caja de vitamina C 100 mg (100 unidades),Not Available,4
710,266,,1,ALMIDON DE MAIZ,Not Available,1
711,267,,1,Cinta impresora,Not Available,1
712,268,,1,Panel filtrante Filtros Rotatorios,Not Available,1
713,269,,1,"Monitor LG 24""",Not Available,1
714,270,,1,Audifonos Jabra Evolve 65 Modelo HSC018Wa Estereo,Not Available,1
717,272,,1,Industrial garnets   (Kit alineador láser Acoem AT-300 T),"
Alineador láser Acoem AT-300 T - Maleta rigida - Emisor/receptor láser - Pantalla c/bluetooth y wifi - Soportes de receptor/emisor - Extensión de cadenas - Bases magneticas - Cargador USB y adaptadores - Cinta metrica - Guía de uso rápida - Conexión wifi - Capacitación
",1
954,375,,1,PILAS  TRIPLE A (AAA) RECARGABLES  ,Not Available,1
955,375,,1,TONER CF283,Not Available,2
953,374,,1,"DISCO DE CORTE 12"" X 3/32"" X1""",Not Available,1
968,383,,1,GUANTE NITRILO STANDAR,Not Available,1
969,384,,1,CARETA FACIAL LIBUS 500,Not Available,1
967,382,,1,CORREA SPA 1380,Not Available,1
964,379,,1,"SILENCIADOR 1""NPT SAND S30 - TYPE M10",Not Available,1
1011,389,,1,LIMA PLANA P/GRUESA 10,Not Available,1
985,386,,1,LUSTRA MUEBLES,Not Available,2
992,386,,1,TOALLA MANO 2x250 MTS,Not Available,9
995,386,,1,PAPEL HIGIENICO JUMBO 6X500MTS,Not Available,12
996,386,,1,PAÑO WYPALL X80 VERDE,Not Available,13
997,386,,1,CUBRE CALZADO,Not Available,14
998,386,,1,COFIAS (BOLSA 100 UNI),Not Available,15
1004,386,,1,PAÑO WYPALL X70 BLANCO,Not Available,21
966,381,,1,"FUELLE DE GOMA 1500MM x 5 1/2""",Not Available,1
1007,387,,1,CORREA V A-43,Not Available,1
975,385,,1,CLORO GEL,Not Available,6
976,385,,1,BLOQUEADOR SOLAR INDIVIDUAL,Not Available,7
978,385,,1,PAPEL HIGIENICO ROLLO 6 X 500,Not Available,9
980,385,,1,PAÑO WYPALL X70 BLANCO,Not Available,11
981,385,,1,PAÑO WYPALL X80 AZUL,Not Available,12
982,385,,1,ESCOBILLON MUNICIPAL VIRUTEX C/ MANGO,Not Available,13
958,377,,1,Nivel laser profesional Brooklyn autonivelante rojo 2 lineas,Not Available,1
959,377,,1,Huincha indicador de distancia laser 50m,Not Available,2
960,377,,1,Sensor medidor de nivel de sonido ruido digital,Not Available,3
961,377,,1,Termometro digital infrarrojo Laser,Not Available,4
962,377,,1,Luxometro digital medidor de luz,Not Available,5
951,372,,1,VARIADOR DE FRECUENCIA 90KW /400V,Not Available,1
950,371,,1,RETEN 80-100-10 MM L/SIMPLE CB,Not Available,1
893,349,,1,UPS 500 W,Not Available,1
936,362,,1,HERRAMIENTAS COPIAPO,Not Available,1
891,348,,1,termiNAL de pvc HE 63MM,Not Available,2
923,358,,1,"SOLDADURA 6011 1/8"" 1 KG",Not Available,4
924,358,,1,"SOLDADURA 6011 3/32"" 1KG",Not Available,5
927,358,,1,SOLDADURA 6010 3/32'' INDURA 1KG,Not Available,8
928,358,,1,SOLDADURA 7018 1/8'' INDURA 1KG,Not Available,9
929,358,,1,SOLDADURA 7018 3/32'' INDURA 1KG,Not Available,10
931,358,,1,SOLDADURA 6010 1/8'' INDURA 1KG,Not Available,12
944,366,,1,PROYECTOR LED 200W MOD.TANGO G3-BVP382 PHILLIPS N/P 911401842898,Not Available,1
941,365,,1,PIÑÓN SEW MN1.00 Z25 L26 D18 COD: 41297,Not Available,1
942,365,,1,REDUCTOR SEW DE EJES PARALELOS FAF37/A,Not Available,2
943,365,,1,"REDUCTOR SEW RX67/A, REDUCTOR SEW RX67/A VELOCIDAD [R/MIN] :1400 / 438",Not Available,3
933,360,,1,Disco duro externo,Not Available,1
934,360,,1,Mouse inalámbrico,Not Available,2
919,357,,1,CARRO PORTA CONDUCTOR PARA RIEL 164 BIS,Not Available,1
877,345,,1,MAQUINA TERMOLAMINADORA,Not Available,1
878,345,,1,LAMINA TERMOLAMINADA OFICIO,Not Available,2
880,345,,1,guillotina,Not Available,4
906,353,,1,"MALLA RASCHEL 80% NEGRA 2,10 Metros ROLLO 50 Metros",Not Available,4
908,353,,1,MALLA RASCHEL VERDE 80% X 2.10 Metros,Not Available,6
909,353,,1,FILTRO 7093C 3M,Not Available,7
912,353,,1,RODILLO CHIPORRO 12 CMS,Not Available,10
913,353,,1,MASCARILLA FULL FACE,Not Available,11
916,354,,1,BRIDA ACERO STUB END 110 mm,Not Available,1
939,364,,1,"VALV.GUILL.VCH 14"",AC.MAN,CL150,CJA REDU",Not Available,2
940,364,,1,"VALV.MARIPOSA HP AC.ELECTRICO 14""",Not Available,3
881,346,,1,"ELECTRODO 3/32"" 6011",Not Available,1
884,346,,1,"BISAGRA 2 1/2"" X 3"" DEVA",Not Available,4
885,346,,1,ESCOBILLA ACERO C/MANGO HELA,Not Available,5
946,367,,1,CABLE CONTROL OLFLEX CLASSIC 115CY 4G* 0 .75MM2,Not Available,1
898,351,,1,"EASYRACK800/42U/1200W.SIDES,CASTORS,FEET ER8222",Not Available,1
274,134,,1,LLAVE PASO PPR 25 MM,Not Available,1
275,134,,1,"TERMINAL PVC HI CE 25 X 3/4""",Not Available,2
276,134,,1,TUBERIA PVC HID 75,Not Available,3
277,134,,1,CODO PVC CE 75 X 90?,Not Available,4
279,134,,1,KIT PEPAS CON SACA PEPAS 45 UND,Not Available,6
281,134,,1,COPLA HDPE E/F 75 MM PN 10,Not Available,8
257,131,,1,GUANTE QUIRURGICO,Not Available,1
259,131,,1,CINTA PARA ROTULADOR DYMO,Not Available,3
176,112,,1,VIDRIO TRANSPA INASTILLABLE 452X306X12MM,Not Available,1
286,136,,1,TERMORETRACIL 2MM ROLLO 200MT,Not Available,2
287,136,,1,TERMORETRACIL 4MM ROLLO 200MT,Not Available,3
295,136,,1,COND.ELECTROLITICO 1000UF 35V D:10MM L:20MM,Not Available,11
251,126,,1,LLAVE IMPACTO 1/2 18V 1050NM,Not Available,1
252,126,,1,LLAVE IMPACTO 1/2 18V 280NM,Not Available,2
255,129,,1,Yegua de carga 2 en 1 70/137 kg Marca Stanley,Not Available,1
167,107,,1,GUANTE PROTECCION MECANICA,Not Available,1
197,117,,1,PRUNES SAW BLADES DE DIENTES LARGOS,Not Available,3
198,117,,1,PIZARRA ACRILICA 120X150,Not Available,4
199,117,,1,PIZARRA ACRILICA 120X86 CM,Not Available,5
201,117,,1,PIZARRA DE CORCHO 60X45,Not Available,7
202,117,,1,LAPIZ PASTA BIC ROJO,Not Available,8
205,117,,1,PLUMON PERMANENTE NEGRO,Not Available,11
206,117,,1,LAMINAS PARA TERMOLAMINAR TAMAÑO CARTA,Not Available,12
209,117,,1,ARGOLLAS SEPARADORAS 2MM,Not Available,15
210,117,,1,CUCHILLO ESTRELLA,Not Available,16
211,117,,1,DEDOS SEPARADORES,Not Available,17
217,117,,1,PLUMÓN PERMANENTE ROJO,Not Available,23
220,117,,1,REGLA METALICA,Not Available,26
222,117,,1,TIJERA GRANDE,Not Available,28
226,117,,1,CAJAS DE CORCHETES,Not Available,32
227,117,,1,CORRECTOR LINEAL,Not Available,33
246,121,,1,REPUESTOS DE EQUIPO,Not Available,1
308,142,,1,BATERIA DE 12 VOLT 100AMP. CCA 700 AMP.,Not Available,1
186,116,,1,LIMPIA VIDRIO,Not Available,4
194,116,,1,ENDULZANTE,Not Available,12
172,109,,1,batería adicional HELI modelo CBD15J-Li3,Not Available,1
173,109,,1,TRANSPALETA ELECTRICA CAPACIDAD 1600-1800 KG,Not Available,2
261,132,,1,(FV) SENSOR DETECCION ULTRASONIDO UB 250,Not Available,2
296,137,,1,Refractómetro,Not Available,1
265,133,,1,SACO CEMENTO 25 KG,Not Available,3
273,133,,1,PINTURA ANTICORROSIVO NEGRO 1 GL,Not Available,11
245,120,,1,Rodamiento 22220.,Not Available,4
179,114,,1,"SOPORTE RIEL DIN, FURUKAWA, SOPORTE TOMA INDUSTRIAL",Not Available,1
249,124,,1,Focos led 200w 18000Lm luz blanca.,Not Available,1
297,138,,1,VALV.M 3'' LUG ACC.MAN FE/SS316 EPDM,Not Available,1
303,140,,1,DESCANSO COLGANTE P/BUJE PARTIDO DE 80MM (DESC.COLG.ANTIGUO C/PLETINA ACERO 75x16 MM),Not Available,1
248,123,,1,CABLES PARA BOTONERA TECLE COLGANTE DE 6 CONDUCTORES X 1.5 MM,Not Available,1
299,139,,1,VALVULA RETENCIÓN 31346590 DN50,Not Available,2
300,139,,1,MODULATING VALV.DN50 3347/3372/3730-0,Not Available,3
305,141,,1,"ELECTRODO P/AC.DULCE B/H 3/32""-E7018",Not Available,2
256,130,,1,Renovación de contrato 110003033753 Autocad Icluding specialized Toolset (1 licencia ),Not Available,1
161,104,,1,APPROACH SWITCH M18;NB12;3NO;US (324860),Not Available,3
162,104,,1,APPROACH SWITCH M18 B8 3NO US Nº313416,Not Available,4
151,103,,1,MOTORED SA77/T DRN132S4/BE11HR C/FRENO,Not Available,2
153,103,,1,MOTOREDUCTOR CIDEPA KMS90/60 ØEJE35MM,Not Available,4
154,103,,1,MOTOR 3.0 KW 2900RPM 50HZ BOMBA KN 35/3B,Not Available,5
156,103,,1,MOTORE ASINCRONO TRIFASE F100LB4,Not Available,7
157,103,,1,MOTORE ASINCRONO TRIFASE H63A2 COEL,Not Available,8
158,103,,1,MOTORE ASINCRONO TRIFASE F80B8,Not Available,9
147,101,,1,UPS KOLFF MONOFASICA 1KVA 220V 800W UMBW0001,Not Available,1
475,178,,1,SOPL SP7KPOWMIZ BL 6ETA 6000SCFMKD10/254,Not Available,1
405,170,,1,"RODAMIENTO SNR 23040EMKW33C3,ALT.5000737",Not Available,1
406,170,,1,RODAMIENTO NU2226EMAC3,Not Available,2
382,162,,1,SIERRA SABLE MAKITA LXT 130MM DJR186RFE,Not Available,1
383,162,,1,MAQ.TERMOFUS LINEAL 160MM INGAP SHD160,Not Available,2
374,157,,1,BOTONERA VERDE PLANA N.O.22mm.XB4BA31,Not Available,1
311,145,,1,PROYECTOR LED 200W MOD.TANGO G3-BVP382 PHILLIPS N/P 911401842898,Not Available,1
400,168,,1,VALV.GUILL.SLN11 DN100MM 4'' ACC.NEUM.-,Not Available,2
401,168,,1,VALV.CONO 3'' F/F MAN CL150MOD.1431RESUN,Not Available,3
330,151,,1,DESINFECTANTE P/BAÑO C/AROMA,Not Available,4
336,151,,1,TE LIPTON,Not Available,10
337,151,,1,TRAPERO DOBLE CON OJAL,Not Available,11
344,151,,1,AZUCAR IANSA 1KG,Not Available,18
351,151,,1,LAPIZ KILOMETRICO AZUL,Not Available,25
353,151,,1,STICK FIX PEGAMENTO,Not Available,27
356,151,,1,LIBRO ACTAS 100 HJ,Not Available,30
472,175,,1,MASA 4LBS.C/MANGO FIBRA,Not Available,1
309,143,,1,CUCHILLO DICK 18 CMS ALEMAN,Not Available,1
411,171,,1,GUANTE ANTIGOLPE ACTIVEX ANTIC.X5 T-S,Not Available,5
413,171,,1,FILTRO 3M 7093 C P100 Y HF (PAR),Not Available,7
416,171,,1,LENTE SEG.OSCURO UVEX S3201X,Not Available,10
417,171,,1,LENTE SEG.CLARO UVEX S3200X,Not Available,11
310,144,,1,RETEN 80-100-10 MM L/SIMPLE CB,Not Available,1
425,172,,1,LAPIZ PASTA FABER 034M AZUL,Not Available,8
432,172,,1,CUADERNO UNIV.CUADRO 100 HJS. RHEIN,Not Available,15
436,172,,1,SACA CORCHETES,Not Available,19
441,172,,1,PAPEL FOTOCOPIA TAMAÑO CARTA,Not Available,24
442,172,,1,FUNDA TRANSPARENTE TAMAÑO OFICIO,Not Available,25
447,172,,1,CINTA EMBALAJE 48X40 MT TRANSPARENTE,Not Available,30
450,172,,1,FUNDA POLIPROPILENO CARTA BLANCO,Not Available,33
451,172,,1,CINTA DOBLE CONTACTO 12X50,Not Available,34
453,172,,1,ANOTADOR DOBLE VINIL RHEIN (PLANILLERO),Not Available,36
457,172,,1,LAPIZ PASTA ROJO P/MEDIA,Not Available,40
460,172,,1,SOBRE P/PLASTIFICAR 229x290mm Carta 125 mc,Not Available,43
461,172,,1,ADHESIVO EN BARRA 40GR STICK FIX,Not Available,44
370,154,,1,"BOMBA PERIFERICA PEDROLLO PKM60 0,5 HP",Not Available,1
474,177,,1,"IMP.CERRA. MET.FUND.BLANCA,FLUINTEK A103",Not Available,1
397,166,,1,RETEN INFER.SKF CR100X120X12 BBA.75X1200,Not Available,1
326,150,,1,CAJA P/BOTONERAS GRIS 3 PERF.22MM IP66 legrand 024203,Not Available,1
313,146,,1,Bomba centrifuga,Not Available,1
320,149,,1,"CURVA 90° MANNESMANN 3"" SCH-80",Not Available,1
322,149,,1,"CURVA 90° MANNESMANN 2"" SCH-80",Not Available,3
323,149,,1,"CAÑERIA MANNESMANN S/C 3"" SCH80 A-106",Not Available,4
388,165,,1,EMP.CUBIER LADO ROD.EXT.BBA GRISWOLD 811,Not Available,3
391,165,,1,"ARAND.RETEN.ROD.BBA GRISWOLD 811,NP382",Not Available,6
393,165,,1,"SELLO MEC.GRISWOLD 811,TECFLUID GR3AJCS",Not Available,8
396,165,,1,PRENSA ESTOPA BBA GRISWOLD 811 (NP 184),Not Available,11
364,153,,1,CAJA MEDIDOR DIRECTO,Not Available,1
365,153,,1,MED DIREC TRIF ZMG310 5(120)A,Not Available,2
366,153,,1,TERMINAL OJO AMARILLO 10 AWG 8 MM,Not Available,3
369,153,,1,CONDUIT RIGIDO GALVANIZADO 25 MM,Not Available,6
315,148,,1,"Bomba Centrifuga Convencional caudal 3,80 m3/h presión 1,8 Bar",Not Available,1
316,148,,1,"Bomba Centrifuga Sanitaria caudal 3,80 m3/h presión 1,5 Bar",Not Available,2
403,169,,1,KIT CJTO.EMPAQ.BBA.SAMOA MOD.404100,Not Available,2
404,169,,1,BBA.PM3 55.1/450 MARCA SAMOA M.404100,Not Available,3
362,152,,1,"DISCO CORTE 7"" PARA INOX",Not Available,2
314,147,,1,LINTERNA CINTILLO,Not Available,1
373,156,,1,"ACERO C-45 DE 2.1/2"" REDONDO",Not Available,2
529,193,,1,ACETILACETONA,Not Available,1
485,182,,1,GUANTE ANTIGOLPE PORTWEST A722 T-S,Not Available,1
605,216,,1,HIDROXIDO DE SODIO PARA 0.1 N AMPOLLA TI,Not Available,1
609,216,,1,NITRATO DE PLATA TECNICO COD:SL-PL0050.0,Not Available,5
610,216,,1,DETERGENTE ALCACLIN CX-200509 - 5L,Not Available,6
576,209,,1,UNION AMERICANA PVC HIDRA DE 32MM,Not Available,4
577,209,,1,CAIMAN RECTO 10`,Not Available,5
