Material_ID,RFQ_ID,Part_Number,Quantity_Required,Material_Description,Notes,Position
10810,4043,,6,Access Point,Not Available,1
10814,4046,,6,rodamiento 5209,Not Available,1
10484,3954,,6,Campanas industrial Led UFO B 200W Megabright (50.000 hrs) 6500°,Not Available,1
10486,3956,,6,ASGB-20-P 22 220v ac,Not Available,1
10551,3977,,6,Válvula de purga apertura rápida 2p,Not Available,1
10618,3992,,6,YORK ESPATULA 100MM,Not Available,1
10763,4021,,6,Poruñas de alimentación plástica amarilla,Not Available,1
10793,4034,,6,Calefactor Electrico,Not Available,1
11190,4149,11443329,6,"SLING,RESCUE EQUIPMENT,ANCHOR PT,4.8MM A","Eslinga,Equipo Rescate
Short Name                     Eslinga,Equipo Rescate
Diseño/Tipo De Eslinga         Punto de anclaje
Dimensiones/Tamaño De Eslinga  4.8mm eslinga de anclaje
Material De Eslinga            Acero
Artículos adjuntos             8.5m lg cable",1
11188,4147,10929493,6,"GASKET,DIELECTRIC,10IN DIA,206MM ID,RING EMPAQUETADURA,DIELECTRICA,10IN DIAMETRO Número de pieza: 10-1500VCS-T/G","10929493 GASKET,DIELECTRIC,10IN DIA,206MM ID,RING

EMPAQUETADURA,DIELECTRICA,10IN DIAMETRO

Empaquetadura
Nombre abreviado Empaquetadura
Tipo denominación Dielectric
|Dimensiones de la junta 10in diametro nominal
Diámetro interno 206m
|Forma de la junta Anillo
Material de la junta Acero inoxidable 316
Presión nominal de la junta ANSI 150
|Caracteristicas especiales Anillo de teflon c/ resorte SS

Fabricante: PIKOTEK
Número de pieza: 10-1500VCS-T/G",1
11397,4207,,6,"Motor elec/7,5kw/380v/1450RPM/IE2B35/WEB",Not Available,1
11279,4182,11244151,6,"PR 5278887244 MN 11244151 NP MINERA SPENCE: 020001-D2-BAR-DWG BAR,WEAR,100 X 100 X 398MM,CE RBR","Barra,Metálico
Short Name                     Barra
Material De La Barra           Desgaste
Dimensiones De La Barra        100 x 100 x 398mm
Acabado                        Caucho cerámico",1
11611,4253,,6,IMAN 440N-Z18SST SERIE A,Not Available,1
11742,4304,,6,BATERIA 12V 100AH,Not Available,1
11686,4296,,6,Termometro de Alcohol -10 a 110 ºC con Proteccion,Not Available,1
11672,4292,10380007,6,"VALVE,B-FLY,4IN NB,SS317 DISK,150PSI,C/W","10380007 VALVE,B-FLY,4IN NB,SS317 DISK,150PSI,C/W
Descripción larga
Nombre corto Valvula,Mariposa
Valvula Mariposa
Medida nominal valvula 4in nb
Material disco Disco acero inoxidable 317
Presion nominal 150psi
Articulos adjuntos C/W 1035 actuador

Fabricante: FISHER CONTROLS PTY. LTD.
Número de pieza: 4-A41-1035-PMV

Estimado Proveedor/a, no olvide indicar siempre Marca y NP cotizados, además de subir Ficha técnica o imagen y descripción que respalden su cotización.
Además, plazo de entrega indicado debe ser en días o semanas. 
Muchas gracias!",1
11807,4325,,6,BRIDA UNIVERSAL 75 MM,Not Available,1
1081,432,4130422,6,SULFATO DE COBREII PENTAHIDRATADO,"CLORURO AMONIO, CALIDAD: P.A, CAPACIDAD ENVASE: 1 KG, REFERENCIA FABRICANTE: MERCK 1145",2
3599,1341,4215366,6,UNIDAD MAESTRA DAS SUNWAVE AUACM800PS,UNIDAD; MODIFICADOR: MAESTRA DAS; NOMBRE FABRICANTE: SUNWAVE; CODIGODESIGNACION: AU-AC-M800PS; CARACTERISTICAS ADICIONALES: DIGITAL,2
3726,1370,000000000000068530,6,"Industrial garnets   (VÁLV,AGUJ:EN LÍNEA,1/4"",4MM D.ORIFC,0-10)","
VÁLVULA,DE AGUJA: TIPO:EN LÍNEA DIÁMETRO DE LA VÁLVULA:1/4"" DIÁMETRO DEL ORIFICIO:4MM PRESIÓN DE TRABAJO:0-10 BAR CONEXIÓN:ISO G BONETE:***** ACCIONAMIENTO:MANUAL MATERIAL DEL CUERPO:BRONCE RESISTENTE A LA DESCINCIFICACIÓN (DZR) MATERIALES INTERNOS:MATERIALES INTERNOS BRONCE MATERIALES BLANDOS:NBR (ACRILONITRILO BUTADIENO) TEMPERATURA DE TRABAJO:0-80°C AVANCE:32,5MM FABRICANTE (MANUFACTURER): CAMOZZI:SVU CAMOZZI:SVU606-1/4
",2
1387,551,4073164,6,MALLA MULTIUSO GALV 1X2m CG5050 ACMA,MALLA; TIPO: MULTIUSO; MATERIAL: ACERO GALVANIZADO; DIAMETRO: 1m; ALTO: 2m; ANCHO: SIN INFORMACION; LONGITUD: SIN INFORMACION; ESTAN DARES Y ESPECIFICACIONES: SIN INFORMACION; CARACTERISTICAS ADICIONALES: PASO LUZ 50X50mm CG5050; MARCAS SUGERIDAS: ACMA,2
4268,1590,4123986,6,"PERNO CABEZA HEX 1"" X 2-1/2"" UNC G8","PERNO CABEZA HEXAGONAL, 1"" X PASO 8 H PLG X 2-1 2"" UNC, GRADO 8, ACERO",2
5505,2030,4058909,6,ENCHUFE MACHO RECTO APPLETON ACP1034CD,"ENCHUFE MACHO RECTO, CARACTERISTICAS GENERALES: 3P+T, 100A, FABRICANTE: APPLETON, DESIGNACION FABRICANTE: ACP1034CD",2
5013,1822,1250837,6,BOBINA 110VDC FUENTE PODER ATOS,BOBINA; COLOQUIALES: SIN INFORMACION; TIPO: SIN INFORMACION; INDUCTANCIA: SIN INFORMACION; VOLTAJE (V): 110VDC; CORRIENTE (A): SIN I NFORMACION; POTENCIA: SIN INFORMACION; FRECUENCIA (HZ): SIN INFORMACION; TIPO CONEXION: SIN INFORMACION; DIMENSIONES: SIN INFORMACIO N; USO DESIGNADO: FUENTE PODER; ESTANDARES Y ESPECIFICACIONES: SIN INFORMACION; CARACTERISTICAS ADICIONALES: ATOS SP-COI-110 50; MAR CAS SUGERIDAS:,2
5908,2221,4098243,6,"DIAGONAL 2,57M LAYHER 2620257","DIAGONAL, MEDIDA: 2,57M, REF: LAYHER 2620257",2
7772,2914,1500030,6,TOMA 2 CENTRALES IDISA 120002,TOMA 2 CENTRALES - FABRICANTE: IDISA - REFERENCIA: 120002 - PORTA MARCO REPUESTOS TOMAS DINÁMICAS - USO: MARCO CORTOCIRCUITADOR,2
7697,2879,1265122,6,CALEFACTOR TROCHA 1500WATTS 220V,"CALEFACTOR TROCHA HORQUILLA, POTENCIA: 1500 WATTS, TENSION NOMINAL: 220 VOLTS CA, DIMENSIONES: DIAMETRO DEL TUBO 12.7 MILIMETROSANCH O DE LA HORQUILLA TIPO U 160 MILIMETROS LARGO DE LA HORQUILLA TIPO U1540 MILIMETROS, CARACTERISTICA ADICIONAL: TIPO U, CABLE DE CONE XION EN EXTREMOS DE LA HORQUILLA TIPO U 800MILIMETROS, TIPO MULTIFILAR (SUPERFLEXIBLE) SECCION N  6 AWG CON AISLACION DE SILICONA ES PECIAL PARA INTEMPERIE",2
901,352,,6,CAMARA IP DAHUA DH-1PC-HFW2431TN-ZS-S2,Not Available,2
945,366,,6,PROYECTOR INDUSTRIAL LED PLANO 140W 12600Lm 220VAC,Not Available,2
895,350,,6,Respirador Medio Rostro de Silicona,Not Available,2
882,346,,6,"ELECTRODO 3/32"" #7018 RH",Not Available,2
181,115,,6,LAPIZ DETECTABLE CON CLIP TINTA AZUL,Not Available,2
196,117,,6,TEMPORIZADOR CRONOMETRO DIGITAL,Not Available,2
312,145,,6,PROYECTOR INDUSTRIAL LED PLANO 140W 12600Lm 220VAC,Not Available,2
328,151,,6,DESINFECTANTE LYSOL AEROSOL,Not Available,2
477,179,,6,"AMARRA CABLE.200, COLOR BLANCO",Not Available,2
613,217,,6,"Empaquetadura espirometalica 4""",Not Available,2
653,235,,6,BOQUILLA CORTADORA 2NX-6291,Not Available,2
625,222,,6,FILTRO ACEITE YAMAHA 100HP,Not Available,2
630,226,,6,CAÑERIA ACERO GALVANIZADA ASTM A53 DIA 3/4'',Not Available,2
4092,1521,,6,RETEN 45-60-8 MM L/SIMPLE CB,Not Available,2
2219,838,,6,BOTADORES,Not Available,2
1974,770,,6,"ESPATULA 10cm 4""",Not Available,2
2051,788,,6,"BROCA HILTI TE-CX 5/16""-6"" REF. 435003",Not Available,2
2542,971,,6,"Unión Americana 2 Broncesold/Sold""",Not Available,2
1705,681,,6,PIOLA DIREC 12P 2605-0132YAMAHA FT50CETL,Not Available,2
3128,1184,,6,CONTROLADOR ABB CM10 /OSESOEB/STD,Not Available,2
3154,1195,,6,FOTOCELDA EXTERIOR LUMINARIA 220 V 10 A,Not Available,2
3081,1173,,6,"BROCA HILTI TE-CX 5/8""",Not Available,2
3135,1186,,6,BARRA CUADRADA PARA CHAVETA 8MM INOX,Not Available,2
2801,1053,,6,EQUIPO LED ESTANCO 1200MM 2X36W,Not Available,2
3350,1239,,6,REGULADOR DE ALTURA SCREW JACK VSJ-250,Not Available,2
4804,1761,,6,CERA LIQUIDA BRAVO,Not Available,2
5497,2024,,6,Soporte LCD 12 de 26 a 55 PULGADAS CON INCLINACIÓN 15°,Not Available,2
5091,1855,,6,"COPLA GALV. 1""",Not Available,2
5029,1835,,6,"MANGUERA T/BOMBERO 3""",Not Available,2
5379,1959,,6,"Codo galvanizado HI 2"" NPT 90°",Not Available,2
4872,1799,,6,Luces de Navegación color Verde,Not Available,2
5190,1886,,6,LENTES SEG.PROTECTOR OPTICO 3M,Not Available,2
5198,1889,,6,"PERNO PARKER INOX. 5/8""UNC x 3"" AISI-304",Not Available,2
5229,1905,,6,"BROCA HILTI TE-CX1/2""",Not Available,2
5203,1890,,6,Filtro aceite HPS 3000/5000 FO-1322152,Not Available,2
5196,1888,,6,"(FV) ESLINGA 5MTX3""",Not Available,2
6186,2359,,6,Memoria RAM SODIMM DDR3,Not Available,2
6232,2376,,6,Bloque luminoso - ZBV-B1 Schneider Electric,Not Available,2
6178,2356,,6,"PERNO PARKER INOX. 5/8""UNC x 3"" AISI-304",Not Available,2
6183,2357,,6,DESINFECTANTE AMONIACLORO ENVASE DE 1 LITRO,Not Available,2
6212,2367,,6,etiq adh 30x50 blco 2 corr term direc,Not Available,2
6505,2513,,6,INTERRUPTORES DE NIVEL T/PERA 1NA+1NC,Not Available,2
6300,2417,,6,Redragon Kumara K552 QWERTY Outemu Red,Not Available,2
5712,2141,,6,"CONTACTO NA/NC, CODIGO SCHNEIDER XE2S-P4151",Not Available,2
5738,2146,,6,"FLANGE RANURADO ESTILO 741, D 6""",Not Available,2
7651,2853,,6,PROTECTOR OIDO FONO,Not Available,2
7371,2767,,6,"RETEN 5""x6.1/4""x1/4"" L/SIMPLE NBR",Not Available,2
6722,2574,,6,HIDROBOX INTERRUPTOR SIMPLE 9/12 16ª 220V SEC,Not Available,2
6801,2594,,6,RODAMIENTO 61902-2RS1,Not Available,2
6755,2586,,6,"MODULO TOMA DE CORRIENTE 2P+T 10 Y 16A 250V, BTICINO, ART. 5180",Not Available,2
6923,2627,,6,PORUÑA AMARILLA,Not Available,2
6931,2629,,6,RESMA HOJAS CARTA,Not Available,2
7006,2653,,6,CONTACTOR ABB A12 BOBINA 220 V,Not Available,2
7094,2671,,6,"ARGOLLA FORESTAL PINTADA 7/8"" X 5.1/2""",Not Available,2
7108,2677,,6,"TAPA CIEGA PVC SANITARIO, DIAM: 110MM",Not Available,2
8427,3225,,6,ANILLO OBTURACION TSNA-516 G,Not Available,2
8537,3264,,6,"ELECTRODO P/AC.DULCE B/H 3/32""-E7018",Not Available,2
8530,3261,,6,Respirador Medio Rostro de Silicona,Not Available,2
8904,3391,,6,TEFLON.3/4''X10MT P/AGUA- 1UN=CINT./ROLL,Not Available,2
8881,3382,,6,CILINDRO NEUMATICO ADN-20-20-A-P-A,Not Available,2
8983,3405,,6,NEBULIZADORA RAUPTOP AT 2000,Not Available,2
9034,3417,,6,PINTURA ALUMINIO ALTA TEMPERAT,Not Available,2
9219,3466,,6,PROYECTOR LED 100W 220V,Not Available,2
9360,3518,,6,LAVALOZAS QUIX 750 CC,Not Available,2
9494,3569,,6,TUBERIA PVC HID 63,Not Available,2
9763,3685,,6,"CJTO GRAMPA TOMA A TIERRA 2,9MT, 180A",Not Available,2
9673,3636,,6,DESINFECTANTE AMBIENTAL LYSOFORM SPRAY 360 CC,Not Available,2
10317,3877,,6,CABLE SUPER FLEX 4 X 14 AWG,Not Available,2
10221,3856,,6,RETEN OEM 20X42X7MM,Not Available,2
10246,3857,,6,"CURVA 90º AC.INOX. 1"" SCH-40 304L",Not Available,2
10202,3854,,6,"CJTO GRAMPA TOMA A TIERRA 2,9MT, 180A",Not Available,2
9623,3611,,6,ELEMENTOS CONTACTO 2NA,Not Available,2
9516,3574,,6,RODAMIENTO FRR32EU G2,Not Available,2
10442,3936,,6,"DISCO DIAMANTADO 14"" x 110"" x 1""",Not Available,2
10999,4092,,6,JUEGO BROCA CONICA 4 A 32 MM ESCALONADAS,Not Available,2
11018,4096,,6,"BROCA 10MM X 12"" PARA SDS PLUS",Not Available,2
10815,4046,,6,RODAMIENTO 3209 A-2RA1TN9/MT33,Not Available,2
10787,4028,,6,"MONITOR LG LED 24MK430H 23.8"" FHD 1920*1080 IPS HDMI VGA 5ms AMD FreeSync 75Hz",Not Available,2
11203,4156,,6,PASADOR DE MOLINO 1400 CÓDIGO 050921,Not Available,2
11054,4107,10993542,6,"LINER,WEAR,MTL,STL ASTM A36,RECT,190MM L","10993535 LINER,WEAR,MTL,STL ASTM A36,TRAPEZOID,19
Descripción larga
Revestimiento,Desgaste,Metálic
|Nombre abreviado Revestimiento,Desgaste,Metáli
|Material del revestimiento Acero astm a36
Forma del revestimiento Trapezoidal
Dimensiones del revestimiento 190mm lg
Dimensiones del revestimiento 390mm ancho mayor
Dimensiones del revestimiento 355mm ancho menor
Artículos adjuntos 2 perf x 95mm largo bord
|Caracteristicas especiales 2 pernos,Tuercas,Golillas

Fabricante: CAUCHOS INDUSTRIALES S.A. CHILE (19023098)
Número de pieza: OGP1-RZMS-1310-5-057-0020 DWG
___________________________________________________________________________
10993542 LINER,WEAR,MTL,STL ASTM A36,RECT,190MM L
Descripción larga
Revestimiento,Desgaste,Metálic
|Nombre abreviado Revestimiento,Desgaste,Metáli
|Material del revestimiento Acero astm a36
Forma del revestimiento Rectangular
Dimensiones del revestimiento 190mm largo
Dimensiones del revestimiento 390mm ancho
Artículos adjuntos 2 perf x 95mm largo bord
|Caracteristicas especiales 2 pernos,Tuercas,Golillas
2 perf x 95mm,150mm a borde

Fabricante: CAUCHOS INDUSTRIALES S.A. CHILE (19023098)
Número de pieza: OGP1-RZMS-1310-5-057-0016 DWG
_____________________________________________________________________________
10998622 LINER,WEAR,MTL,STL ASTM A36,TRAPEZOID,19
Descripción larga
Revestimiento,Desgaste,Metálic
|Nombre abreviado Revestimiento,Desgaste,Metáli
|Material del revestimiento Acero astm a36
Forma del revestimiento Trapezoidal
Dimensiones del revestimiento 190mm lg 1;95mm lg 2
Dimensiones del revestimiento 390mm ancho mayor
Dimensiones del revestimiento 260mm ancho menor
Artículos adjuntos 2 perf x 95mm lg mayor bord
|Caracteristicas especiales 2 pernos,Tuercas,Gol

Fabricante: CAUCHOS INDUSTRIALES S.A. CHILE (19023098)
Número de pieza: OGP1-RZMS-1310-5-057-0025 DWG
_______________________________________________________________________________
10998649 LINER,WEAR,MTL,STL ASTM A36,TRAPEZOID,19
Descripción larga
Revestimiento,Desgaste,Metálic
|Nombre abreviado Revestimiento,Desgaste,Metáli
|Material del revestimiento Acero astm a36
Forma del revestimiento Trapezoidal
Dimensiones del revestimiento 190mm lg 1;100mm lg 2
Dimensiones del revestimiento 390mm ancho mayor
Dimensiones del revestimiento 280mm ancho menor
Artículos adjuntos 2 perf x 95mm lg mayor bord
|Caracteristicas especiales 2 pernos,Tuercas,Go

Fabricante: CAUCHOS INDUSTRIALES S.A. CHILE (19023098)
Número de pieza: OGP1-RZMS-1310-5-057-0024 DWG

Estimado Proveedor/a, no olvide indicar siempre Marca y NP cotizados, además de subir Ficha técnica o imagen y descripción que respalden su cotización.
Además, plazo de entrega indicado debe ser en días o semanas. 
Muchas gracias!",2
11318,4190,,6,TERMINAL FFDO/HD B.B. 150 MM L:0.20 MM,Not Available,2
11554,4236,,6,QUIX,Not Available,2
11618,4257,,6,Correa dentada Marca Schimmel GmgH - 5OHTD-HS-PAZ-21992,Not Available,2
11415,4212,,6,"TERMINAL FFDO/HD B.B. 125MM 0,91 A 1,00",Not Available,2
5890,2206,4219098,6,"FLUJOMETRO ULTRAS 250m3/h 24V 6"" IP68","FLUJOMETRO; TIPO: ULTRASONICO; RANGO TRABAJO: 250m3 h; VOLTAJE (V): 24V;CORRIENTE (A): 4-20mA; TEMPERATURA OPERACION: -25 A 55 C; DIMENSIONES:6""; ESTANDARES Y ESPECIFICACIONES: IP68; CARACTERISTICAS ADICIONALES:FUNCIONAMIENTO CON BATERIA, 16bar, REFERENCIA: CA-C0-138; ADAPTADOR DESALIDA MODBUS PARA OCTAVE; MARCAS SUGERIDAS: OCTAVE",3
5909,2221,1347582,6,RODAPIE 0.73 M LAYHER 2640073,RODAPIE 0.73 M FABRICANTE LAYHER N P2640073 FABRICANTE LAYHER N P2640073 USO PLATAFORMA TRABAJO LAYHER,3
1010,388,,6,"CANDADO DE CINTA BANDIT 1/2""",Not Available,3
902,352,,6,SWITCH 4 POE PARA CAMARA IP DAHUA,Not Available,3
883,346,,6,"HUINCHA MEDIR MET. STANLEY 30/615, 5 MTS",Not Available,3
329,151,,6,LAVA LOZA QUIX 750 CC,Not Available,3
409,171,,6,GUANTE ANTIGOLPE ACTIVEX ANTIC.X5 T-M,Not Available,3
614,217,,6,"Empaquetadura espirometalica 2.1/2""",Not Available,3
622,220,,6,RETEN 90-122-13MM L/DOBLE NITRILO,Not Available,3
660,240,,6,Cajones Steeps plástico básico aeróbico,Not Available,3
3928,1486,,6,CHAVETA HELICE PTE 91490-40030 YAMAHA,Not Available,3
3564,1328,,6,"CANDADO DE CINTA BANDIT 1/2""",Not Available,3
2052,788,,6,DISCO DIAMAN.CORTE AC.DEWAL 14X7/64X1'',Not Available,3
1778,710,,6,AMARRA CBLE.400 BLANCO,Not Available,3
1653,674,,6,LIMPIAVIDRIOS,Not Available,3
3071,1172,,6,PILA GRANDE DURACELL D,Not Available,3
3136,1186,,6,BARRA MACIZA INOX. DE 25 MM,Not Available,3
2821,1055,,6,PIPETA GRADUADA 1 ML PLASTICA ESTERIL CO,Not Available,3
2704,1024,,6,BOQUILLA OXIACETILENICA AGA N°2 HA311-2,Not Available,3
2856,1061,,6,BATERIA HAZE AGM HZB12 – 44 12V 47.6 AH (C20 TO 1.75 VPC),Not Available,3
3351,1239,,6,REGULADOR DE ALTURA SCREW JACK VSJ-150,Not Available,3
3239,1213,,6,BASURERO AMARILLO C/TAPA Y PEDAL 50 L,Not Available,3
4355,1607,,6,Colchonetas,Not Available,3
4194,1579,,6,ALARGADOR 10MTS 6 TOMAS,Not Available,3
5451,2010,,6,"MANOM.GLIC.4"",FULL.INOX 20BAR,MFSS203001",Not Available,3
5380,1959,,6,"Niple tuerca galvanizada HE 1.1/2"" NPT",Not Available,3
4893,1803,,6,Modulo RJ45 CAT6,Not Available,3
6201,2363,,6,TERMINAL PVC PRESION HI 90MM,Not Available,3
6215,2368,,6,CODO PVC 40MM. 45°PRESION,Not Available,3
6357,2443,,6,ABRAZADERA CADDY CLIP DE 20 MM,Not Available,3
5638,2102,,6,GUANTE QUIRURGICO NITRILO S/POLVO S,Not Available,3
6851,2617,,6,GUANTE NITRILO COBALTO T/L,Not Available,3
6753,2585,,6,"REGLETA CONEXION LEG.34221, LEG 34221",Not Available,3
7018,2658,,6,PLUMON PERMANENTE ROJO ARTLINE 90,Not Available,3
7857,2938,,6,CINTA MASKING SCOTHC 3M-48X40MM,Not Available,3
7801,2931,,6,LLAVE MULTIPLE TABLEROS PHOENIX CONTAC,Not Available,3
7975,2998,,6,6 transformadores Motorola 220v,Not Available,3
8428,3225,,6,RODAMIENTO RODILLOS/ROTULA 22216 CCK/W33,Not Available,3
8531,3261,,6,TAPON REUSABLE STEELPRO EP-TO6C CON CAJ,Not Available,3
9011,3409,,6,SILICONA SELLADORA TRANSPARENTE,Not Available,3
8953,3399,,6,Goma Brida Diametro 100 mm,Not Available,3
9189,3458,,6,Chumaceras Galvanizada Par,Not Available,3
9035,3417,,6,ESMALTE SINTETICO AZUL MOTOR,Not Available,3
9764,3685,,6,"CJTO PORTA ELECTRODO 3.9 MT,180A",Not Available,3
10042,3779,,6,"BROCHA 1/2"""" X 4""""""",Not Available,3
10353,3892,,6,FILTRO DE AIRE PA2546,Not Available,3
10203,3854,,6,"CJTO PORTA ELECTRODO 3.9 MT,180A",Not Available,3
10263,3865,,6,RODAMIENTO RIG/BOLAS 6309 2RS1/C3,Not Available,3
10275,3870,,6,RELE 24V 8 PINES RELECO C7-A20X,Not Available,3
9874,3732,,6,CADENA CC600,Not Available,3
10935,4069,,6,Guante de Nitrilo azul (caja) T-M,Not Available,3
10816,4046,,6,RODAMIENTO 2307-2RS1TN9,Not Available,3
10821,4048,,6,Partidor suave ABB MOTION 7.5KW/ 16 AMP/400 VOLT,Not Available,3
10606,3982,,6,Escobilla para inodoro,Not Available,3
10620,3992,,6,LIJA PARA MADERA 180,Not Available,3
10678,3996,,6,TUBERIA PVC HID 63,Not Available,3
11170,4145,,6,CODO PVC COLECTOR 200 X 45?,Not Available,3
11380,4202,,6,LIMPIADOR PISO TREMEX 5 LTS.,Not Available,3
11348,4197,,6,RODAMIENTO OEM UC 205,Not Available,3
11319,4190,,6,TERMINAL FFDO/HD B.B. 100 MM L:0.60 MM,Not Available,3
11541,4229,,6,PIOLA DE ACELERACION 12 PIES,Not Available,3
11651,4280,,6,Protector Aud. T/Fono 25 dB p/casco,Not Available,3
11765,4314,,6,"6 unid. Tubería acero al carbono 2"" x 6000 sch80",Not Available,3
11824,4328,,6,(FV) CINTA DE PELIGRO,Not Available,3
8064,3043,1434000,6,SELLO JG 4 MEYER & SONS 450BA091,JUEGO SELLO; MODIFICADOR: 4; NOMBRE FABRICANTE: MEYER & SONS; NUMERO DE PARTE: 450BA091; EQUIPO DEL QUE ES PARTE: VALVULA ROTATORIA;  FABRICANTE DEL EQUIPO: SIN INFORMACION; MODELO DEL EQUIPO: 12X12 HD; NUMERO DE SERIE DEL EQUIPO: SIN INFORMACION; CARACTERISTICAS A DICIONALES: CANTIDAD: 4 UNIDADES,4
171,108,,6,"VALVULA BOLA AISI 316 1/2"" NPT HI-INOX, MARCA GENEBRE, MODELO 2025N",Not Available,4
499,185,,6,GUANTE DE LATEX ESTERILIZADO,Not Available,4
615,217,,6,Empaquetadura espirometalica 2p,Not Available,4
661,240,,6,Cuerdas individuales,Not Available,4
4094,1521,,6,RETEN 45-60-7 MM L/SIMPLE BB,Not Available,4
2197,826,,6,Cable RVK 25 mm2 (250 AMP),Not Available,4
2053,788,,6,"BARRA CONECTORA DE CONOS, EXTENSIBLE 2.3 MT, ROJA/BLANCA",Not Available,4
2048,787,,6,MANG.SC.14''X6MT 150 P.MAX.10.3BAR,Not Available,4
1290,519,,6,"ESLINGA OJO OJO 2C X 2"" X 1 Metros",Not Available,4
1702,680,,6,ELEMENTO FLTR RACOR 2020TM-OR 10MIC,Not Available,4
1654,674,,6,PULVERIZADOR MANUAL CON GATILLO DE 1 LITRO,Not Available,4
1393,554,,6,PLATO ENTRADA,Not Available,4
3083,1173,,6,BROCA HILTI TE30 5/8X12'' TECX,Not Available,4
2822,1055,,6,PLACA PETRI 90X15 CON TAPA (DESECHABLE),Not Available,4
3374,1247,,6,terminal br bateria grande,Not Available,4
3352,1239,,6,REGULADOR DE ALTURA SCREW JACK VSJ-70,Not Available,4
4766,1750,,6,CHAVETA HELICE PTE 91490-40030 YAMAHA,Not Available,4
4617,1710,,6,"VALV.CORTE RAPIDO,AC.INOX,AISI 6"", VMW96",Not Available,4
4545,1685,,6,"CODO HEM INX.CL3000,1/2""NPT HI 90°,100SS",Not Available,4
5082,1853,,6,LUSTRA MUEBLES,Not Available,4
5381,1959,,6,"Válvula bola HI 1.1/2"" NPT 1 cuerpo Br cromado",Not Available,4
6455,2504,,6,ESMERIL ANGULAR 4 ½ INALAMBRICO,Not Available,4
7373,2767,,6,"RETEN 5"" X 6.1/4"" X 1/2""",Not Available,4
6880,2618,,6,bateria 9 v,Not Available,4
8423,3224,,6,MOPA DE ALGODON,Not Available,4
8577,3276,,6,BLOQUEO ELECT.TORNILLO FIJACION.SL-33103,Not Available,4
8906,3391,,6,"ABRAZADERA RUC 1'', (C/PERNO Y TUERCA)",Not Available,4
8895,3387,,6,AUTOMATICO MONOFASICO 25 AMP # 063 78,Not Available,4
8985,3405,,6,TRACTOR MASSEY FERGUSON MF 3307 T4F-CL,Not Available,4
9016,3410,,6,"Candado ASA 140H (Paso 1 3/4"")",Not Available,4
9165,3457,,6,Bomba aspersion (fumigacion),Not Available,4
9511,3570,,6,"PERIL ANGULO LAMINADO L10X9,63 100X100X10MM",Not Available,4
9765,3685,,6,"SOLDADORA INVERDELTA 180,MARCA DYH",Not Available,4
10204,3854,,6,"SOLDADORA INVERDELTA 180,MARCA DYH",Not Available,4
10270,3867,,6,CINTA EMBALAJE TRANSP 48 X 50 MT MAX S,Not Available,4
10995,4091,,6,TRAJE DESECHABLE (TYVEKS) CON REFLECTANTES,Not Available,4
10621,3992,,6,YORK ESPATULA 60MM,Not Available,4
10679,3996,,6,BARRA REDONDA LISA 12mm x 6Metros,Not Available,4
11162,4142,,6,"CAÑERIA GALV. 3/4"" ASTM A-53",Not Available,4
11148,4140,,6,GENERADOR 4.5 KVA 220 VOLT,Not Available,4
11171,4145,,6,"CODO HI HE 1/2""",Not Available,4
11702,4298,,6,candado 40mm,Not Available,4
331,151,,6,PILA DURACELL TRIPLE AAA,Not Available,5
600,215,,6,RODAMIENTO RIG/BOLAS 6309 2RS1/C3,Not Available,5
616,217,,6,"Empaquetadura espirometalica 3""",Not Available,5
644,232,,6,RODAMIENTO BOLA C/ANGULAR 5308 ENRC3,Not Available,5
662,240,,6,Balones de Esponja amarillo-azul,Not Available,5
4086,1519,,6,"VALVULA BOLA AC.INOX.2C 2""NPT",Not Available,5
2408,863,,6,HIPOCLORITO DE CALCIO GRANULAR,Not Available,5
1197,495,,6,LAPIZ GRAFITO,Not Available,5
1655,674,,6,ANTIGRASA,Not Available,5
1708,681,,6,VOLANTE FORRADO COD.2605-0016,Not Available,5
2791,1051,,6,"PERMACEL 1""",Not Available,5
3327,1231,,6,Enchufe Vol. Macho Trif. 32Am,Not Available,5
3212,1209,,6,CINTA AISLADORA MARCA 3M SUPER 33 NEGRO,Not Available,5
4411,1638,,6,PLUMON PIZARRA PILOT AZUL DESECH.,Not Available,5
4710,1725,,6,jabon hanty,Not Available,5
4691,1722,,6,"Alicates autoajustables para terminales, perfil cuadrado",Not Available,5
5104,1856,,6,ESMALTE BLANCO RAL-9010,Not Available,5
5382,1959,,6,"Union Americana 2""",Not Available,5
4875,1799,,6,Luz Navegacion Roja,Not Available,5
6308,2421,,6,BEAKER 400ML.Cs12 NACL1000400/4,Not Available,5
5605,2088,,6,PORTA ELECTRODO 300 AMP,Not Available,5
7374,2767,,6,RODAMIENTO BOLA C/ANGULAR 7215 BEP,Not Available,5
7020,2658,,6,LAPIZ PASTA NEGRO BIC,Not Available,5
8430,3225,,6,MANGUITO DE FIJACION H-316 F,Not Available,5
9166,3457,,6,Botella para atomizador,Not Available,5
9426,3542,,6,REDUC.CONCEN.VITAULIC RANUR. N° 50. D4'',Not Available,5
10249,3857,,6,"VALVULA BOLA AC.INOX.1"" NPT PTFE 1000 WOG",Not Available,5
10424,3928,,6,CINTA QUIRUGICA MICROPORE 2PULG (10 UN),Not Available,5
11002,4092,,6,"MARCO SIERRA AJUSTABLE 12""",Not Available,5
